0.002134	0	88	10240	32	1	0	0	0	0	41	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.002339	0	88	10240	32	0	0	0	0	5	41	0	0	8	10	6.38	1	2.37	4	7.84	attack
0.002853	0	88	10240	32	3	0	0	0	2	40	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.006044	0	88	10240	32	1	0	0	0	2	41	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000242	0	88	10240	32	2	0	0	0	3	40	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.001106	0	88	10240	32	1	0	0	0	1	42	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000956	0	88	10240	32	3	0	0	0	2	42	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000986	0	88	10240	32	2	0	0	0	1	43	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000955	0	88	10240	32	2	0	0	0	0	42	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.001402	0	88	10240	32	3	0	0	0	8	42	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.00011	0	88	10240	32	1	0	0	0	3	41	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.001836	0	88	10240	32	3	0	0	0	2	43	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000914	0	84	16384	28	1	3000	1	100	13	44	1	0	8	10	6.38	1	2.37	4	7.84	attack
0.000284	0	88	10240	32	1	0	0	0	3	42	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.002053	0	88	10240	32	1	0	0	0	6	42	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000914	0	84	16384	28	1	3000	1	100	14	46	1	0	8	10	6.38	1	2.37	4	7.84	attack
0.004124	0	84	16384	28	1	3000	1	100	15	46	1	0	8	10	6.38	1	2.37	4	7.84	attack
0.001123	0	88	10240	32	3	0	0	0	8	43	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.00189	0	84	16384	28	1	3000	1	100	16	47	1	0	8	10	6.38	1	2.37	4	7.84	attack
0.000364	0	88	10240	32	4	0	0	0	3	43	1	0	8	10	6.38	1	2.37	4	7.84	normal
